Symbol,PeriodType,MarketCap,FowardPeRatio,PeRatio,PegRatio,PsRatio,PbRatio,EnterpriseValue,EnterprisesValueEBITDARatio,EnterprisesValueRevenueRatio
EOG,2024-03-31 00:00:00,73535575088.0,10.5152,9.833846,nan,3.22054,2.615173,73057575088.0,5.4811,3.1515
EOG,2023-12-31 00:00:00,70531944361.0,8.9686,8.972552,44.8628,2.991014,2.530984,69348944361.0,5.0962,2.9328
ENVX,TTM,1648780440.0,nan,nan,nan,65.39085,6.682231,1568476440.0,nan,67.9759
ENVX,2024-12-31 00:00:00,2071379971.0,nan,nan,nan,89.207458,12.359659,2065112971.0,nan,99.5811
ENVX,2024-09-30 00:00:00,1658708131.0,nan,nan,nan,93.570277,9.739289,1602450131.0,nan,96.4112
ENVX,2024-06-30 00:00:00,2628200773.0,nan,nan,nan,195.069401,11.820496,2557383773.0,nan,198.3237
ENVX,2024-03-31 00:00:00,1349718129.0,nan,nan,nan,167.216143,5.266787,1233513129.0,-61.626355,161.3701
ENVX,2023-12-31 00:00:00,2100532145.0,nan,nan,nan,1454.339344,8.300829,1903811145.0,-52.832278,1403.9905
ENVX,2023-09-30 00:00:00,nan,nan,nan,nan,nan,nan,nan,-162.942172,nan
ENVX,2023-06-30 00:00:00,nan,nan,nan,nan,nan,nan,nan,-43.247383,nan
ENVA,TTM,2360375447.0,nan,12.316285,nan,0.971016,1.972035,5882112447.0,17.5836,2.2132
ENVA,2024-12-31 00:00:00,2474480244.0,9.2851,15.267516,nan,1.107184,2.099342,5727061244.0,19.3819,2.28
ENVA,2024-09-30 00:00:00,2200899026.0,8.2988,13.965,nan,1.061075,1.917948,5361393026.0,19.5919,2.2591
ENVA,2024-06-30 00:00:00,1688199768.0,7.8927,11.175943,nan,0.863156,1.434086,4679567768.0,17.6932,2.0851
ENVA,2024-03-31 00:00:00,1727008901.0,7.7101,11.444444,nan,0.947091,1.385593,4643498901.0,17.4888,2.1928
ENVA,2023-12-31 00:00:00,1653534885.0,6.7249,9.383051,nan,0.886647,1.277035,4060546885.0,13.8886,2.01
ENTG,TTM,15555475656.0,30.581,53.331606,nan,4.821934,4.213859,19279526656.0,21.0588,5.9483
ENTG,2024-12-31 00:00:00,14957858016.0,27.027,65.602649,nan,4.690633,4.163623,18724493016.0,22.187,5.8447
ENTG,2024-09-30 00:00:00,16991017230.0,26.178,93.0,nan,5.191849,4.851264,20865042230.0,25.6696,6.3531
ENTG,2024-06-30 00:00:00,20417165985.0,41.6667,64.784689,nan,6.083085,5.953634,24322089985.0,25.5965,7.2118
ENTG,2024-03-31 00:00:00,21184133451.0,44.0529,117.116667,nan,6.019936,6.216342,25373331451.0,29.0909,7.2003
ENTG,2023-12-31 00:00:00,17992037361.0,37.594,90.090226,nan,4.933032,5.348878,22894860361.0,24.6579,6.2594
ENSG,TTM,7484137017.0,20.8333,25.441406,1.3894,1.780629,4.073862,8931755017.0,18.6655,2.0964
ENSG,2024-12-31 00:00:00,7612304310.0,21.5517,32.169492,1.4379,1.874994,4.356617,9059331310.0,22.6199,2.205
ENSG,2024-09-30 00:00:00,8238153420.0,23.9808,36.971722,1.5993,2.091984,4.970633,9693693420.0,25.4531,2.4432
ENSG,2024-06-30 00:00:00,7040807849.0,22.9885,32.635884,1.5328,1.846953,4.472011,8450575849.0,23.0308,2.1934
ENSG,2024-03-31 00:00:00,7080068465.0,23.1481,34.087671,1.5418,1.912429,4.745735,8424512465.0,23.8495,2.259
ENSG,2023-12-31 00:00:00,6334505625.0,21.5517,25.854839,1.4369,1.803144,4.350585,7739482625.0,19.4893,2.1749
ENS,TTM,3991345536.0,9.8814,12.559553,0.5492,1.159644,2.163487,4830839536.0,9.5852,1.3595
ENS,2024-12-31 00:00:00,3680577296.0,9.6061,13.110638,0.5338,1.079704,2.002417,4505321296.0,10.0054,1.284
ENS,2024-09-30 00:00:00,4063008903.0,11.4155,15.438729,0.6342,1.192151,2.247508,4616003903.0,10.5737,1.3091
ENS,2024-06-30 00:00:00,4163893862.0,11.8203,15.926154,0.6569,1.19568,2.375247,4744829862.0,10.9288,1.3247
ENS,2024-03-31 00:00:00,3817692998.0,10.9769,14.290469,0.7836,1.070329,2.203309,4396748998.0,9.8583,1.2009
ENS,2023-12-31 00:00:00,4078696265.0,10.8932,17.317324,0.7779,1.127521,2.457067,4731423265.0,10.9913,1.272
ENR,TTM,2241559612.0,8.7719,39.303797,nan,0.779433,15.942814,5273759612.0,15.1197,1.8172
ENR,2024-12-31 00:00:00,2518395090.0,9.9206,67.096154,nan,0.878595,18.544883,5609795090.0,16.9994,1.9431
ENR,2024-09-30 00:00:00,2280698685.0,8.8574,226.857143,nan,0.789223,18.482161,5452998685.0,18.441,1.8853
ENR,2024-06-30 00:00:00,2120689420.0,8.1235,25.033898,nan,0.741464,11.086533,5296989420.0,13.3392,1.8326
ENR,2024-03-31 00:00:00,2113271942.0,9.2251,22.821705,nan,0.733168,12.388614,5289171942.0,12.9036,1.8168
ENR,2023-12-31 00:00:00,2273695585.0,9.9305,16.329897,nan,0.774954,10.792099,5504995585.0,11.7855,1.86
ENPH,TTM,8164157223.0,18.2815,82.173333,0.4439,6.485686,9.800721,7849762223.0,37.2994,5.9004
ENPH,2024-12-31 00:00:00,9096528640.0,19.7239,149.304348,1.2815,7.507,9.766794,8636416640.0,56.3834,6.9078
ENPH,2024-09-30 00:00:00,15267193680.0,23.8663,121.526882,1.2228,11.009601,17.260369,14923936680.0,62.4226,10.5065
ENPH,2024-06-30 00:00:00,13566815506.0,35.461,51.396907,2.1501,7.677771,14.630973,13238238506.0,32.3041,7.2415
ENPH,2024-03-31 00:00:00,16451896109.0,40.1606,39.279221,1.8105,7.56737,16.725852,16055820109.0,26.9083,7.0089
ENPH,2023-12-31 00:00:00,18043877682.0,40.9836,33.117794,6.0255,7.070406,17.674525,17557002682.0,23.4777,6.4718
ENOV,TTM,2148660956.0,11.8203,nan,nan,0.989354,0.83858,3504794956.0,nan,1.6629
ENOV,2024-12-31 00:00:00,2451861565.0,13.9276,nan,nan,1.204644,0.736203,3830872565.0,21.5528,1.9138
ENOV,2024-09-30 00:00:00,2405035561.0,14.1643,nan,nan,1.231488,0.731812,3787236561.0,21.7937,1.9787
ENOV,2024-06-30 00:00:00,2479959472.0,17.0648,nan,nan,1.357637,0.749589,3826622472.0,24.4995,2.1057
ENOV,2024-03-31 00:00:00,3424794283.0,23.5849,nan,nan,2.011229,1.001873,3925019283.0,23.1262,2.2991
ENOV,2023-12-31 00:00:00,3058363890.0,21.1416,nan,nan,1.834626,0.889206,3491320890.0,22.2336,2.1021
ENOV,2023-06-30 00:00:00,nan,nan,nan,3.8685,nan,nan,nan,nan,nan
ENLT,TTM,1996350433.0,19.1571,47.333333,nan,5.268988,1.717003,4726122433.0,15.6747,11.851
ENLT,2024-09-30 00:00:00,1990702856.0,62.5,37.555556,nan,6.847983,1.686174,4670741856.0,17.4886,15.2023
ENLT,2024-06-30 00:00:00,1873939366.0,50.5051,31.686275,nan,7.350208,1.605528,4349421366.0,16.8039,15.8242
ENLT,2024-03-31 00:00:00,1922410520.0,51.2821,29.684211,nan,8.195998,1.707742,4212855520.0,16.7199,16.6748
ENLT,2023-12-31 00:00:00,2212414106.0,34.8432,38.28,nan,9.34461,1.976128,4232736106.0,17.3825,17.2312
ENLT,2023-09-30 00:00:00,1842315482.0,28.49,29.055556,nan,7.316392,1.63472,3808099482.0,16.9082,15.815
ENLC,TTM,6453963175.0,13.4771,64.181818,nan,0.970031,6.823814,11314763175.0,9.0787,1.7009
ENLC,2024-09-30 00:00:00,6654575401.0,13.6799,48.366667,nan,0.972564,7.248993,11342775401.0,9.0808,1.6598
ENLC,2024-06-30 00:00:00,6209945255.0,21.5517,39.314286,nan,0.933206,6.942103,10793245255.0,8.3981,1.5871
ENLC,2024-03-31 00:00:00,6181333066.0,19.9601,31.0,nan,0.923953,6.114069,10749733066.0,8.018,1.5626
ENLC,2023-12-31 00:00:00,5555313315.0,16.0514,19.301587,nan,0.80926,5.055351,10250713315.0,7.8743,1.4494
ENLC,2023-09-30 00:00:00,5639502260.0,15.5521,16.739726,nan,0.730998,4.815292,10350102260.0,7.681,1.3024
ENIC,TTM,4564162777.0,nan,29.276896,nan,1.066546,0.857559,6869826227.0,8.436,1.5954
ENIC,2024-09-30 00:00:00,3800356485.0,nan,4.508544,nan,0.784234,0.755984,6170066141.0,3.6797,1.2537
ENIC,2024-06-30 00:00:00,3856381399.0,nan,5.747126,nan,0.89555,0.806542,6097998643.0,3.611,1.2303
ENIC,2024-03-31 00:00:00,4155388424.0,nan,6.528812,nan,0.944338,0.930355,5741056636.0,3.9992,1.285
ENIC,2023-12-31 00:00:00,4454236369.0,nan,2.877327,nan,0.913085,0.913744,6210908016.0,2.3612,1.2653
ENIC,2023-09-30 00:00:00,4108493499.0,nan,2.828071,nan,0.808344,0.887322,5818527846.0,2.4064,1.1487
ENFN,TTM,1064627279.0,49.7512,374.333333,nan,7.216107,14.539917,1030459279.0,57.5386,5.1111
ENFN,2024-12-31 00:00:00,972032331.0,45.6621,257.5,nan,4.922239,13.901468,944861331.0,50.4545,4.8415
ENFN,2024-09-30 00:00:00,885075360.0,41.841,237.25,nan,4.644885,13.764566,868625360.0,48.265,4.6118
ENFN,2024-06-30 00:00:00,783085494.0,49.2611,426.0,nan,5.569401,13.529503,765651494.0,45.1738,4.2158
ENFN,2024-03-31 00:00:00,831308091.0,54.3478,132.142857,nan,6.859474,15.491414,811141091.0,36.9793,4.6474
ENFN,2023-12-31 00:00:00,856312217.0,59.8802,138.571429,nan,6.87934,16.888519,841153217.0,43.4749,4.9901
ENB,TTM,92051027563.0,19.8413,25.654587,nan,2.42269,2.214078,166692449714.0,14.1257,4.4557
ENB,2024-12-31 00:00:00,92584770739.0,20.284,20.712681,nan,2.689268,2.249063,162431774001.0,12.8939,4.8013
ENB,2024-09-30 00:00:00,88565877444.0,18.0832,21.102783,nan,2.661028,1.978163,159119961334.0,13.0088,4.9403
ENB,2024-06-30 00:00:00,75530868746.0,16.7504,18.399278,nan,2.383439,1.847855,143550144742.0,12.3137,4.6152
ENB,2024-03-31 00:00:00,76577903950.0,17.301,17.309251,nan,2.317756,1.91285,137014463814.0,11.3868,4.265
ENB,2023-12-31 00:00:00,76620372055.0,17.3913,31.776268,nan,2.117434,1.738584,138379974738.0,13.7846,4.0003
EMR,TTM,66884179000.0,19.9203,33.411268,1.5758,3.875607,3.264235,71673179000.0,15.7144,4.0839
EMR,2024-12-31 00:00:00,69884127000.0,20.8333,43.946809,nan,4.066763,3.229993,74494127000.0,18.4757,4.2588
EMR,2024-09-30 00:00:00,62362774000.0,18.4502,36.949324,nan,3.702835,2.998354,70830774000.0,17.5977,4.1756
EMR,2024-06-30 00:00:00,63022536000.0,18.5529,32.785714,nan,3.826176,3.014905,72139536000.0,17.4841,4.3644
EMR,2024-03-31 00:00:00,64842214000.0,21.5983,33.276786,nan,4.091861,3.138608,74247214000.0,18.878,4.667
EMR,2023-12-31 00:00:00,55626398606.0,18.4843,26.163978,nan,3.705151,2.689524,56136398606.0,13.902,3.7017
EMR,2023-09-30 00:00:00,nan,nan,nan,3.5068,nan,nan,nan,nan,nan
EMR,2023-06-30 00:00:00,nan,nan,nan,3.7274,nan,nan,nan,nan,nan
EMN,TTM,11377484457.0,11.6959,12.880052,1.5806,1.241456,1.968764,15557484457.0,8.6287,1.6582
EMN,2024-12-31 00:00:00,10520064000.0,10.4932,12.241287,1.2959,1.158114,1.860641,14952064000.0,7.7957,1.6002
EMN,2024-09-30 00:00:00,12976415122.0,12.9366,15.067295,1.5783,1.454603,2.306098,17495415122.0,9.5291,1.9127
EMN,2024-06-30 00:00:00,11521144736.0,12.8041,12.625,1.5798,1.28029,2.06802,16102144736.0,8.8766,1.7679
EMN,2024-03-31 00:00:00,11786218861.0,13.0719,13.380507,1.1667,1.299269,2.159352,16084218861.0,8.8863,1.7464
EMN,2023-12-31 00:00:00,10644856971.0,11.236,18.036145,1.5432,1.146939,1.969323,15425856971.0,10.9481,1.6452
EME,TTM,17068148292.0,nan,17.441915,nan,1.206189,5.810123,16077515292.0,10.6133,1.1038
EME,2024-12-31 00:00:00,20793215737.0,nan,23.07575,nan,1.501809,7.539013,20107443737.0,14.4972,1.4125
EME,2024-09-30 00:00:00,19803272676.0,nan,24.686353,nan,1.481424,7.215464,19354145676.0,15.3906,1.408
EME,2024-06-30 00:00:00,17157387664.0,nan,24.081794,nan,1.318682,6.523142,16662214664.0,14.938,1.2695
EME,2024-03-31 00:00:00,16482137085.0,nan,26.311044,nan,1.323784,6.6637,16032356085.0,15.8891,1.2741
EME,2023-12-31 00:00:00,10134783709.0,nan,18.814847,nan,0.849952,4.447435,10046147709.0,11.3845,0.8307
EMBC,TTM,741214033.0,nan,12.878788,nan,0.674201,nan,2108614033.0,11.6756,1.9036
EMBC,2024-12-31 00:00:00,1200420823.0,nan,15.410448,nan,1.072417,nan,2541320823.0,13.188,2.2628
EMBC,2024-09-30 00:00:00,813672718.0,nan,11.75,nan,0.731901,nan,2172772718.0,10.5016,1.9419
EMBC,2024-06-30 00:00:00,720877612.0,nan,10.245902,nan,0.639514,nan,2056877612.0,10.4836,1.8162
EMBC,2024-03-31 00:00:00,764072281.0,nan,13.822917,nan,0.682702,nan,2102572281.0,10.128,1.8733
EMBC,2023-12-31 00:00:00,1089876501.0,nan,15.516393,nan,0.975517,nan,2401876501.0,9.7916,2.143
ELVN,TTM,1026042486.0,nan,nan,nan,nan,3.557669,734293486.0,nan,nan
ELVN,2024-09-30 00:00:00,1206438266.0,nan,nan,nan,nan,3.956417,894217266.0,nan,nan
ELVN,2024-06-30 00:00:00,1099247632.0,nan,nan,nan,nan,3.469947,778995632.0,nan,nan
ELVN,2024-03-31 00:00:00,727304846.0,nan,nan,nan,nan,3.346428,474491846.0,nan,nan
ELVN,2023-12-31 00:00:00,570373706.0,nan,nan,nan,nan,2.183328,307227706.0,-13.563538,nan
ELVN,2023-09-30 00:00:00,562124176.0,nan,nan,nan,nan,2.017462,284588176.0,-11.774438,nan
ELVN,2023-06-30 00:00:00,nan,nan,nan,nan,nan,nan,nan,-38.08275,nan
ELV,TTM,93091497099.0,11.8624,15.944704,0.8924,0.539354,2.253213,116035497099.0,nan,0.6563
ELV,2024-12-31 00:00:00,85556326453.0,10.5708,13.429195,0.6863,0.496276,1.954456,104838326453.0,nan,0.6025
ELV,2024-09-30 00:00:00,120603414360.0,12.4533,18.207283,0.7685,0.711476,2.85851,141792414360.0,nan,0.8257
ELV,2024-06-30 00:00:00,125937945412.0,14.556,20.439834,0.9035,0.744665,3.094426,146162945412.0,nan,0.851
ELV,2024-03-31 00:00:00,120619627262.0,13.9665,20.560666,0.867,0.718463,3.06782,139213627262.0,nan,0.8125
ELV,2023-12-31 00:00:00,110797329700.0,12.7389,18.348638,0.9811,0.667886,2.860448,124722329700.0,nan,0.7397
ELS,TTM,13104755098.0,35.461,34.979592,4.8998,9.405822,7.528371,16303815098.0,22.478,11.375
ELS,2024-12-31 00:00:00,12724364698.0,34.3643,34.153846,4.3291,9.091829,8.924287,16180238698.0,22.7387,11.2984
ELS,2024-09-30 00:00:00,13305809526.0,38.4615,37.15625,4.8471,9.748739,9.240896,16764001526.0,23.6928,11.7186
ELS,2024-06-30 00:00:00,12146475426.0,37.4532,35.396739,4.8549,8.946507,8.384244,15609997426.0,22.6805,10.9695
ELS,2024-03-31 00:00:00,12010100384.0,35.5872,38.106509,3.6909,8.96236,8.406251,15524470384.0,23.5963,11.0551
ELS,2023-12-31 00:00:00,13148142892.0,38.9105,44.64557,4.047,9.490829,9.215797,16612118892.0,25.7287,11.4397
ELPC,TTM,4880882943.0,11.236,11.443768,nan,1.171131,1.030494,7206950060.0,9.3401,1.8346
ELPC,2024-09-30 00:00:00,5354355743.0,8.7032,12.315693,nan,1.151228,1.023342,7121031913.0,9.8208,1.759
ELPC,2024-06-30 00:00:00,4805338659.0,9.1491,11.509991,nan,1.1157,0.988279,6541092633.0,9.2898,1.6644
ELPC,2024-03-31 00:00:00,5474755574.0,9.8814,12.121684,nan,1.166662,1.049113,7383807815.0,9.351,1.7247
ELPC,2023-12-31 00:00:00,6143104443.0,nan,13.091719,nan,1.262074,1.224866,8162195558.0,11.5278,1.7552
ELPC,2023-09-30 00:00:00,5175413412.0,nan,nan,nan,nan,nan,7586283780.0,16.20838,1.36838
ELP,TTM,4880882943.0,12.4378,12.665918,nan,1.296204,1.140547,7206950060.0,9.3401,1.8346
ELP,2024-09-30 00:00:00,5354355743.0,10.3627,14.660601,nan,1.370422,1.218186,7121031913.0,9.8208,1.759
ELP,2024-06-30 00:00:00,4805338659.0,10.4058,13.09555,nan,1.269393,1.124419,6541092633.0,9.2898,1.6644
ELP,2024-03-31 00:00:00,5474755574.0,11.325,13.904815,nan,1.33828,1.20344,7383807815.0,9.351,1.7247
ELP,2023-12-31 00:00:00,6143104443.0,41.3223,14.106452,nan,1.359897,1.319805,8162195558.0,11.5278,1.7552
ELP,2023-09-30 00:00:00,5175413412.0,44.2478,12.862489,nan,1.100375,1.210809,7586283780.0,10.3774,1.7387
ELME,TTM,1519385579.0,nan,nan,nan,6.272343,1.404502,2212194579.0,18.3331,9.1438
ELME,2024-12-31 00:00:00,1344202830.0,nan,nan,nan,5.602436,1.22346,2030276830.0,16.7743,8.4763
ELME,2024-09-30 00:00:00,1548095900.0,nan,nan,nan,6.571328,1.384875,2221200900.0,28.9679,9.4471
ELME,2024-06-30 00:00:00,nan,nan,nan,nan,6.038289,1.234042,nan,28.7057,8.9815
ELME,2024-03-31 00:00:00,1225001439.0,nan,nan,nan,5.358544,1.061471,1898362439.0,28.5889,8.3294
ELME,2023-12-31 00:00:00,1282356076.0,nan,nan,nan,5.696988,1.093879,1945427076.0,31.9457,8.6597
ELME,2023-09-30 00:00:00,1197912048.0,nan,nan,nan,nan,nan,1738313048.0,nan,nan
ELF,TTM,3986253613.0,18.4502,42.323353,nan,3.174233,5.194581,4222613613.0,23.6763,3.2431
ELF,2024-12-31 00:00:00,7080845234.0,28.9017,67.864865,nan,6.0209,9.730512,7285343234.0,41.0167,5.9832
ELF,2024-09-30 00:00:00,6141773073.0,32.8947,52.167464,nan,5.598743,8.729193,6337018073.0,34.4619,5.5977
ELF,2024-06-30 00:00:00,11882100853.0,61.3497,95.348416,nan,11.89257,18.49126,12064518853.0,64.0663,11.7825
ELF,2024-03-31 00:00:00,10881024272.0,55.8659,86.738938,nan,12.623269,17.739562,11101846272.0,64.2706,12.4719
ELF,2023-12-31 00:00:00,7967455414.0,46.9484,67.765258,nan,10.701535,15.487545,7881386414.0,50.8073,10.2925
ELAN,TTM,5509999291.0,13.1062,16.382353,1.2626,1.248011,0.903871,9362999291.0,6.7603,2.1093
ELAN,2024-12-31 00:00:00,5987739110.0,12.7551,29.536585,nan,1.348305,0.917943,9854739110.0,7.3708,2.2126
ELAN,2024-09-30 00:00:00,7261752827.0,13.986,nan,nan,1.613055,1.222106,12521752827.0,nan,2.7876
ELAN,2024-06-30 00:00:00,7131040776.0,15.1976,nan,nan,1.630111,1.177517,12551040776.0,nan,2.8754
ELAN,2024-03-31 00:00:00,8025551779.0,17.1233,nan,nan,1.814499,1.292485,13447551779.0,55.112917,3.0445
ELAN,2023-12-31 00:00:00,7342691883.0,16.5563,nan,nan,1.675781,1.197162,12882691883.0,116.060287,2.95
ELAN,2023-09-30 00:00:00,nan,nan,nan,nan,nan,nan,nan,13.3563,nan
ELAN,2023-06-30 00:00:00,nan,nan,nan,nan,nan,nan,nan,11.934,nan
EL,TTM,26370739271.0,31.4465,nan,0.899,1.741692,6.325435,33167739271.0,57.5829,2.1855
EL,2024-12-31 00:00:00,26969762319.0,45.4545,133.892857,1.1339,1.749784,5.304831,34629762319.0,19.7771,2.2413
EL,2024-09-30 00:00:00,35786465878.0,34.8432,92.305556,1.1856,2.304469,6.734374,42217465878.0,21.3759,2.7049
EL,2024-06-30 00:00:00,38151203215.0,26.0417,59.775281,1.2329,2.499665,6.644232,44290203215.0,20.1411,2.8861
EL,2024-03-31 00:00:00,55258675997.0,36.63,119.496124,1.7394,3.667381,9.676362,61520675997.0,31.7117,4.0589
EL,2023-12-31 00:00:00,52335064226.0,71.4286,95.588235,7.122,3.403582,9.812761,59377064226.0,31.5332,3.8313
EIX,TTM,21715326866.0,9.6339,17.039275,0.6382,1.243434,1.560009,60928326866.0,9.5634,3.462
EIX,2024-12-31 00:00:00,30910077476.0,14.0056,23.345029,1.303,1.785003,2.205028,68954077476.0,10.8812,3.981
EIX,2024-09-30 00:00:00,33716805974.0,15.6495,34.975904,2.3586,1.99838,2.44697,72399805974.0,12.5455,4.3039
EIX,2024-06-30 00:00:00,27629117238.0,14.6199,31.634361,2.0657,1.681751,2.051029,64944117238.0,11.7588,3.948
EIX,2024-03-31 00:00:00,27208427858.0,14.1443,22.742765,0.7545,1.666731,1.967914,63847427858.0,10.9178,3.9079
EIX,2023-12-31 00:00:00,27421327292.0,14.0252,22.271028,2.25,1.654344,2.004586,63721327292.0,10.994,3.8276
EIG,TTM,1187170756.0,13.5318,10.348195,nan,1.39434,1.110855,1123070756.0,nan,1.2752
EIG,2024-12-31 00:00:00,1258040048.0,14.2248,9.647834,nan,1.463442,1.150576,1119440048.0,nan,1.2581
EIG,2024-09-30 00:00:00,1186611488.0,13.6986,10.316129,nan,1.418202,1.160046,1096211488.0,nan,1.261
EIG,2024-06-30 00:00:00,1080393575.0,11.3636,9.070213,nan,1.280594,1.041635,971693575.0,nan,1.1201
EIG,2024-03-31 00:00:00,1150341646.0,12.2699,10.2,nan,1.414865,1.134571,929841646.0,nan,1.0928
EIG,2023-12-31 00:00:00,1013394673.0,11.4155,8.93424,nan,1.255731,1.08767,950094673.0,nan,1.1217
EHC,TTM,9995378770.0,20.4082,22.104677,nan,1.887767,4.835694,12623778770.0,10.6386,2.3494
EHC,2024-12-31 00:00:00,9304220573.0,19.305,21.729412,nan,1.808484,4.747536,11955920573.0,10.451,2.2926
EHC,2024-09-30 00:00:00,9741312000.0,21.097,23.920792,nan,1.941033,5.295918,12532112000.0,11.4438,2.4714
EHC,2024-06-30 00:00:00,8637793345.0,22.1729,22.458115,nan,1.758878,4.959557,11422793345.0,10.7559,2.3045
EHC,2024-03-31 00:00:00,8269563759.0,20.9644,23.002786,nan,1.742347,5.046794,11133263759.0,10.866,2.3189
EHC,2023-12-31 00:00:00,6688065909.0,17.6367,18.794366,nan,1.436307,4.286635,9513765909.0,9.4523,2.0278
EG,TTM,15617707124.0,6.9832,11.446193,nan,0.909613,1.125519,17655707124.0,nan,1.0339
EG,2024-12-31 00:00:00,15578017919.0,5.1948,5.654602,nan,0.975057,1.015781,17366017919.0,nan,1.0789
EG,2024-09-30 00:00:00,16848690000.0,5.4171,5.760512,nan,1.077862,1.18795,18664690000.0,nan,1.183
EG,2024-06-30 00:00:00,16558460509.0,6.3898,5.623911,nan,1.071166,1.210608,18400460509.0,nan,1.2072
EG,2024-03-31 00:00:00,17306049720.0,6.3816,6.604087,nan,1.148828,1.310866,19255049720.0,nan,1.3313
EG,2023-12-31 00:00:00,15341986117.0,5.8928,6.534467,nan,1.015242,1.366648,16661986117.0,nan,1.1813
EFXT,TTM,898941881.0,10.352,27.653846,nan,0.369818,0.850896,1583941881.0,4.2925,0.6561
EFXT,2024-12-31 00:00:00,1237804011.0,17.2712,nan,nan,0.499955,1.168614,2001804011.0,7.3407,0.8112
EFXT,2024-09-30 00:00:00,740003105.0,11.0254,nan,nan,0.301947,0.722685,1574003105.0,6.1317,0.6433
EFXT,2024-06-30 00:00:00,667913292.0,23.4742,nan,nan,0.277408,0.653209,1484913292.0,6.2734,0.6157
EFXT,2024-03-31 00:00:00,718900442.0,13.5318,nan,nan,0.302883,0.687717,1604710784.0,5.95,0.6732
EFXT,2023-12-31 00:00:00,574089321.0,9.9701,nan,nan,0.253162,0.508651,1559008029.0,5.6112,0.6882
EFX,TTM,31587631300.0,33.7838,52.621901,0.9792,5.599405,6.585009,36428231300.0,21.1767,6.4122
EFX,2024-12-31 00:00:00,31589171022.0,26.6667,56.633333,0.7749,5.694927,6.43495,36592571022.0,21.9498,6.5482
EFX,2024-09-30 00:00:00,36409254000.0,30.9598,62.790598,1.0431,6.688534,7.753248,41739654000.0,25.2371,7.6369
EFX,2024-06-30 00:00:00,29970798222.0,32.8947,54.0,1.2259,5.627096,6.575698,35395098222.0,21.9845,6.6127
EFX,2024-03-31 00:00:00,33234309222.0,34.1297,60.8,0.9834,6.295246,7.292621,38728709222.0,24.5258,7.3556
EFX,2023-12-31 00:00:00,30470276537.0,29.9401,58.599526,1.4139,5.946832,7.101963,36059076537.0,23.7606,7.02
EFSC,TTM,2092293094.0,nan,11.714286,nan,3.999505,1.194222,nan,nan,4.4351
EFSC,2024-12-31 00:00:00,2094007920.0,12.6743,11.949153,nan,4.013545,1.185273,nan,nan,5.0096
EFSC,2024-09-30 00:00:00,1915454461.0,11.655,11.241228,nan,3.662823,1.132334,nan,nan,4.569
EFSC,2024-06-30 00:00:00,1533785978.0,9.4697,8.77897,nan,2.892381,0.920462,nan,nan,3.922
EFSC,2024-03-31 00:00:00,1521587633.0,9.0498,8.0,nan,2.811003,0.925512,nan,nan,3.3208
EFSC,2023-12-31 00:00:00,1669269317.0,9.5057,8.132969,nan,3.053127,1.084898,nan,nan,3.7937
EFC,TTM,1233227491.0,nan,10.0,nan,4.185963,0.995728,nan,nan,55.8836
EFC,2024-12-31 00:00:00,1099023323.0,nan,9.395349,nan,3.369446,0.878035,nan,nan,51.7294
EFC,2024-09-30 00:00:00,1168629777.0,nan,10.652893,nan,3.515305,0.976108,nan,nan,52.0558
EFC,2024-06-30 00:00:00,1027306309.0,nan,19.174603,nan,3.484533,0.872145,nan,nan,57.6944
EFC,2024-03-31 00:00:00,1004519012.0,nan,13.269663,nan,3.142511,0.864831,nan,nan,57.2863
EFC,2023-12-31 00:00:00,1038471071.0,6.8587,11.45045,nan,3.426819,1.066055,nan,nan,57.4262
EFC,2023-09-30 00:00:00,nan,6.7295,nan,nan,nan,nan,nan,nan,nan
EFC,2023-06-30 00:00:00,nan,7.7519,nan,nan,nan,nan,nan,nan,nan
EEFT,TTM,4460427007.0,10.3413,15.809302,0.6895,1.228884,3.6302,4621927007.0,6.9902,1.1584
EEFT,2024-12-31 00:00:00,4496947926.0,10.8108,14.947674,0.7724,1.28098,3.302451,4591147926.0,6.7577,1.1772
EEFT,2024-09-30 00:00:00,4359132223.0,nan,17.317627,nan,1.292363,3.591606,4707932223.0,7.7319,1.2373
EEFT,2024-06-30 00:00:00,nan,nan,18.286219,nan,1.393567,3.736863,nan,8.3437,1.3293
EEFT,2024-03-31 00:00:00,5041306582.0,nan,19.987273,nan,1.538055,4.034206,5275306582.0,8.9579,1.4304
EEFT,2023-12-31 00:00:00,4680864438.0,nan,18.864312,nan,1.48262,4.065458,4862064438.0,8.6231,1.3521
EEFT,2023-09-30 00:00:00,3941955075.0,nan,nan,nan,nan,nan,3935955075.0,nan,nan
EEFT,2023-06-30 00:00:00,nan,15.3374,nan,nan,nan,nan,nan,nan,nan
EE,TTM,686010723.0,nan,22.629921,nan,0.872381,1.4058,802399723.0,2.3524,0.9424
EE,2024-12-31 00:00:00,722009208.0,nan,30.25,nan,1.71647,1.437736,788130208.0,2.434,0.9647
EE,2024-09-30 00:00:00,543368001.0,nan,19.651786,nan,2.645093,1.089019,650971001.0,1.9079,0.7241
EE,2024-06-30 00:00:00,462919917.0,nan,16.917431,nan,1.739203,0.921027,619360917.0,1.8028,0.5395
EE,2024-03-31 00:00:00,420739716.0,nan,14.432432,nan,1.496993,0.815121,623069716.0,1.7498,0.5376
